Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
18,53,3,2.5,2,112,0,0,0,0,0
13,39,2,0.8,3,0,0,0,0,0,0
1,20,4,1.0,1,0,0,0,0,0,1
4,104,4,1.8,3,0,0,0,0,0,1
15,51,2,1.1,2,131,0,0,0,1,0
12,154,3,6.4,1,0,1,1,0,0,0
9,38,1,1.33,1,115,0,0,0,0,0
27,12,2,0.4,1,0,0,0,0,0,1
9,28,1,0.6,3,0,0,0,0,0,1
28,33,2,0.4,3,0,0,0,0,1,0
2,31,4,1.5,2,0,0,0,0,0,0
8,44,1,1.8,2,192,0,0,0,1,0
13,49,4,2.0,3,192,0,0,0,0,0
31,134,2,0.3,1,0,0,0,0,0,0
6,182,4,0.8,3,94,1,0,0,1,0
23,114,1,0.3,1,286,0,0,0,1,0
26,90,1,2.8,2,0,0,0,0,1,1
39,105,4,1.7,3,0,0,1,0,1,0
8,58,3,2.0,1,90,0,0,0,1,0
3,53,4,2.1,3,0,0,0,0,1,0
20,15,4,0.6,3,0,0,1,0,1,0
39,103,1,0.8,3,0,0,0,0,1,1
1,58,4,1.8,2,154,0,0,1,1,1
23,83,1,2.67,2,0,0,0,1,1,1
9,125,1,4.3,3,0,1,0,0,1,0
12,61,3,0.9,3,0,0,0,0,0,0
11,69,3,2.33,2,0,0,0,0,0,0
11,89,1,1.5,3,0,0,0,0,1,0
20,70,4,2.9,1,0,0,0,0,0,1
4,39,2,1.0,2,0,0,0,0,0,0
9,41,4,1.2,2,0,0,0,0,1,0
26,148,2,0.4,1,508,0,0,0,0,0
21,38,3,0.6,2,148,0,0,0,1,0
6,95,1,3.9,3,146,1,0,0,0,1
36,129,2,6.0,1,0,0,0,0,0,0
5,84,4,1.8,2,0,0,1,0,1,0
35,29,3,1.3,2,0,0,0,0,0,0
10,30,2,0.8,3,0,0,0,0,1,0
40,90,2,0.0,3,134,0,0,0,0,0
4,150,1,0.8,1,0,0,0,0,0,1
33,15,4,0.9,2,0,0,0,0,0,0
34,13,4,0.9,2,0,0,0,0,0,0
33,9,2,0.2,3,0,0,0,0,1,0
10,24,4,1.1,3,0,0,0,0,0,0
17,41,3,2.2,2,0,0,0,0,1,0
7,25,4,1.0,1,0,0,0,0,1,1
28,49,4,2.8,2,0,0,1,0,0,0
12,58,3,0.9,3,128,0,0,0,0,1
12,141,2,0.0,1,0,0,0,0,1,1
32,50,4,2.1,1,211,0,0,0,0,0
10,61,3,2.0,1,0,0,0,0,0,1
27,65,1,1.2,1,0,0,0,0,1,1
24,112,1,0.3,1,229,0,0,0,0,0
34,19,3,0.3,3,0,0,0,0,1,0
0,23,1,0.1,2,0,0,0,0,0,0
30,60,1,2.2,3,0,0,0,0,0,0
15,30,4,0.3,1,0,0,1,0,0,1
20,144,4,5.4,1,210,1,0,0,1,0
5,118,4,3.0,3,0,1,0,0,1,0
11,194,2,0.0,1,0,0,0,0,0,0
19,109,3,1.1,1,0,0,0,0,0,0
22,174,1,2.4,1,0,0,0,0,1,0
40,34,1,1.1,3,119,0,0,0,1,1
20,84,3,0.7,2,0,0,0,0,1,0
16,41,1,2.0,2,0,0,0,0,0,1
7,92,3,1.6,1,0,0,0,0,0,0
10,19,1,0.75,3,116,0,0,0,0,0
35,55,3,0.5,2,172,0,0,0,0,0
27,22,4,0.5,2,0,0,0,0,1,1
16,155,1,7.0,1,0,0,0,0,0,0
13,72,4,2.0,3,0,0,1,0,0,0
9,81,1,2.7,2,0,0,0,0,1,0
11,30,1,1.7,1,0,0,1,0,0,1
20,54,4,2.9,1,189,0,0,0,1,1
34,60,3,2.5,1,0,0,0,0,1,0
25,68,1,1.5,2,0,0,0,0,0,0
5,65,4,2.2,2,126,0,0,0,1,0
6,31,3,1.0,2,142,0,0,0,0,0
8,169,1,6.5,3,272,1,1,1,1,0
27,139,1,0.9,3,0,1,0,0,0,0
7,29,1,0.6,3,0,0,0,0,0,0
15,43,2,1.1,2,0,0,0,0,0,1
33,80,2,2.8,1,0,0,0,0,1,1
26,43,1,1.3,2,123,0,0,0,1,0
4,194,2,4.5,1,0,0,0,0,0,1
15,24,2,0.8,3,0,0,1,0,1,0
29,32,2,0.6,3,0,0,0,0,1,1
18,153,3,5.6,1,416,1,0,0,0,0
6,30,1,0.4,3,0,0,0,0,1,1
36,165,3,5.6,1,0,1,0,0,0,1
30,64,3,0.3,2,0,0,0,0,0,1
38,15,4,0.6,2,83,0,0,0,0,0
30,70,3,0.3,2,0,0,0,0,0,0
9,32,3,2.0,3,0,0,0,0,1,0
5,128,2,4.1,2,209,1,0,0,1,0
2,84,1,2.9,3,102,0,1,1,0,1
16,62,2,2.2,3,0,0,0,0,1,1
4,33,3,1.0,2,0,0,0,0,0,1
25,65,1,0.0,1,0,0,0,0,1,0
3,33,4,1.5,2,85,0,0,0,0,0
37,15,1,0.8,2,115,0,0,0,1,0
18,45,3,1.0,2,0,0,0,0,1,0
15,132,2,3.9,1,0,0,0,0,1,0
4,29,3,0.1,2,0,0,0,0,1,0
38,65,1,0.0,2,0,0,0,0,1,0
12,52,2,2.4,2,147,0,0,0,0,0
7,64,2,0.1,1,0,0,0,0,1,1
32,73,2,2.3,3,224,0,0,0,1,1
3,20,1,0.67,3,0,0,0,0,0,0
34,44,2,0.3,1,192,0,0,0,1,0
8,79,1,2.5,1,0,0,0,0,1,0
14,104,2,1.8,2,79,0,0,0,0,0
20,88,1,4.7,1,0,0,0,0,0,0
26,51,3,2.0,3,0,0,0,0,1,0
11,61,3,0.9,2,0,0,0,0,0,0
19,23,2,0.1,3,91,0,0,1,1,1
20,38,2,2.1,3,95,0,0,0,1,0
13,75,3,2.6,2,0,0,1,0,0,0
21,42,4,0.1,1,0,0,0,0,1,1
25,45,4,0.1,1,0,0,0,0,1,1
38,59,3,0.5,2,0,0,0,0,1,0
31,130,2,2.6,3,0,1,0,0,0,0
18,9,2,0.0,3,96,0,0,0,1,1
15,62,3,0.9,3,0,0,0,0,0,0
35,202,1,4.7,1,553,0,0,0,0,0
5,162,1,4.3,1,0,0,0,0,0,1
6,93,3,1.6,1,79,0,0,0,1,0
39,145,1,0.9,1,0,0,0,0,0,0
25,99,1,4.6,1,368,1,1,1,0,1
11,148,1,5.8,3,0,1,0,0,1,0
10,154,3,5.4,2,0,1,0,0,1,0
34,149,2,6.0,1,0,0,0,0,1,1
15,69,1,1.5,3,78,0,0,0,1,0
11,30,2,0.3,1,146,0,0,0,0,0
8,48,2,1.0,2,0,0,0,0,1,0
20,42,1,0.3,3,0,0,0,0,1,0
29,132,2,0.3,1,403,0,0,0,0,0
27,81,3,1.7,2,193,0,0,0,1,0
29,60,4,3.8,2,0,0,0,0,1,1
3,45,4,1.7,2,95,0,0,0,0,0
28,70,1,1.4,3,0,0,0,0,0,0
21,71,4,2.9,1,0,0,0,0,1,0
2,28,4,1.0,3,0,0,0,0,0,0
1,83,2,0.2,1,0,0,0,0,0,1
18,131,1,3.4,1,0,0,0,0,0,1
26,82,1,0.0,1,0,0,0,0,1,1
16,79,1,4.0,3,225,0,0,0,1,0
21,51,4,1.9,3,0,0,0,0,0,0
20,111,2,6.3,1,0,0,0,0,0,1
25,93,1,0.3,1,0,0,0,0,1,0
35,73,4,2.3,3,0,0,0,0,0,0
33,24,2,0.5,2,0,0,0,0,1,0
11,64,3,0.9,2,0,0,0,0,1,0
14,104,3,1.0,1,242,0,0,0,1,0
22,38,4,1.9,3,0,0,0,0,1,0
26,191,1,8.1,1,0,0,1,0,1,0
34,53,4,1.67,3,0,0,0,0,0,1
35,74,4,2.3,3,0,0,0,0,0,0
29,21,4,0.7,3,0,0,1,0,1,0
32,80,3,1.6,3,144,0,0,0,1,1
33,41,4,2.5,1,174,0,0,0,0,0
17,79,1,3.7,3,0,0,1,0,0,1
9,141,3,6.9,2,260,1,0,0,1,0
14,32,3,1.0,2,0,0,0,0,0,1
13,38,3,2.0,3,0,0,0,0,1,0
29,85,3,1.8,2,0,0,0,0,1,0
21,93,2,0.8,3,107,0,0,0,0,0
23,140,1,1.9,3,0,1,0,0,0,1
9,69,4,2.2,2,0,0,0,0,0,1
27,32,2,2.0,2,0,0,0,0,0,1
28,61,4,0.9,1,177,0,0,0,0,0
22,125,1,2.4,1,0,0,0,0,1,0
8,30,4,1.0,2,0,0,1,0,0,0
26,104,2,2.4,2,0,0,0,0,1,1
35,24,1,0.1,1,0,0,0,0,0,0
7,22,1,0.4,2,0,0,0,0,0,0
12,59,2,2.4,2,0,0,0,0,0,0
4,120,1,4.1,2,0,1,1,1,0,1
9,164,2,0.0,1,500,0,0,0,0,0
2,60,4,1.6,1,0,0,0,1,1,1
24,43,3,1.9,2,0,0,0,0,1,0
19,70,3,2.33,1,0,0,1,0,0,0
35,51,2,2.8,1,0,0,0,0,1,0
3,59,4,1.6,1,0,0,0,0,1,0
13,129,4,0.3,3,75,1,0,0,1,0
15,22,2,1.4,2,0,0,0,0,1,1
14,29,4,0.4,2,0,0,0,0,1,0
25,18,1,0.4,3,0,0,0,0,1,0
13,65,3,0.5,3,0,0,0,0,1,0
9,65,4,1.3,1,0,0,0,0,0,1
16,38,1,0.2,1,0,0,1,0,0,0
34,110,2,2.0,1,0,0,0,0,1,0
37,22,1,1.5,2,111,0,0,0,1,0
33,43,2,0.3,1,0,0,0,0,0,1
25,30,4,0.6,1,0,0,0,0,0,0
23,134,2,6.3,1,0,0,0,0,1,0
11,32,3,1.3,1,0,0,0,0,0,0
9,139,1,4.3,1,0,0,0,0,0,0
17,45,2,0.7,1,0,0,0,0,0,0
27,62,3,3.0,2,0,0,1,0,0,0
31,51,4,1.7,2,103,0,0,0,1,0
27,93,1,0.8,3,313,0,0,0,0,0
35,122,1,1.3,1,0,0,0,0,0,0
10,45,1,1.33,1,0,0,0,0,0,0
26,179,1,8.1,1,0,0,1,0,1,0
12,64,3,2.8,1,205,0,0,0,0,1
39,41,2,1.1,1,0,0,0,0,0,0
13,58,2,0.6,3,0,0,0,0,0,1
33,64,4,2.2,1,0,0,0,0,1,0
27,28,3,1.7,2,0,0,0,0,0,0
8,21,1,0.67,3,0,0,0,0,1,0
35,60,1,2.8,2,0,0,0,0,1,0
5,78,2,0.2,1,0,0,0,0,0,1
13,59,3,0.5,3,0,0,0,0,0,0
12,59,3,0.5,3,0,0,1,1,1,1
22,83,4,1.4,2,0,0,0,0,1,1
22,128,1,5.7,1,0,0,1,0,0,0
33,95,1,2.6,1,0,0,0,0,1,0
25,160,4,4.3,3,410,1,0,0,0,0
41,78,4,2.4,3,0,0,1,0,0,0
11,184,2,5.1,2,0,1,0,0,0,0
4,30,3,1.0,1,0,0,0,0,1,0
33,51,2,1.6,3,123,0,0,0,1,0
18,35,1,0.6,3,0,0,0,0,0,0
1,74,4,4.0,3,0,0,0,0,0,0
11,43,4,1.2,2,0,0,1,0,0,0
22,23,2,1.0,2,0,0,0,0,1,1
1,20,4,0.4,1,99,0,0,0,1,0
25,112,1,0.6,1,0,0,0,0,0,0
20,74,3,0.7,2,0,0,0,0,1,1
23,65,2,0.4,3,232,0,0,0,0,1
5,124,2,0.2,1,0,0,0,0,0,1
29,65,3,2.5,1,0,0,0,0,0,0
37,73,3,2.0,3,285,0,0,0,0,0
19,8,2,0.1,3,0,0,0,0,0,1
8,53,3,2.3,1,76,0,0,0,1,0
39,131,3,2.6,3,229,1,0,0,1,0
6,13,4,0.3,1,0,0,1,1,1,1
17,60,1,2.4,1,98,0,0,0,1,0
27,45,1,1.6,2,82,0,0,0,1,0
20,39,2,2.1,3,119,0,0,0,0,0
6,78,4,2.0,2,0,0,0,0,0,0
13,43,3,0.5,3,0,0,0,0,1,0
30,31,2,0.3,1,109,0,1,1,1,1
3,118,3,2.4,2,161,1,0,0,0,0
17,82,3,0.1,1,0,0,0,0,1,0
6,112,3,2.5,1,0,0,0,0,1,0
8,10,1,0.4,2,0,0,0,0,1,0
1,18,2,0.9,3,95,0,0,0,0,0
32,72,3,0.3,2,0,0,0,0,1,0
19,72,4,0.2,3,0,0,0,0,1,0
14,78,1,5.2,1,0,0,0,0,1,0
30,78,3,1.8,2,0,0,0,0,0,0
19,30,1,0.5,3,0,0,0,0,1,0
28,45,3,1.4,1,0,0,0,0,0,1
14,80,2,0.4,1,0,0,0,0,0,0
35,174,1,4.7,1,0,0,0,0,1,1
29,51,2,3.2,3,0,0,0,0,1,0
8,181,1,6.0,1,0,0,0,1,1,1
14,78,4,1.4,2,194,0,0,0,1,1
29,79,3,1.6,3,0,0,0,0,0,0
3,119,1,5.4,1,118,0,0,0,1,0
39,49,4,1.2,2,109,0,1,1,1,1
0,83,3,3.9,2,0,1,0,0,1,0
7,100,1,2.7,2,126,0,0,0,1,0
19,70,3,2.33,1,0,0,0,0,1,0
32,52,3,0.5,2,0,0,0,0,1,0
2,12,4,1.0,1,0,0,0,0,1,0
30,82,4,1.3,3,219,0,0,0,0,1
4,34,2,0.3,2,0,0,0,0,1,1
37,112,4,2.4,3,0,0,0,0,1,1
25,42,3,1.0,3,0,0,0,0,1,0
11,83,2,2.2,1,0,0,0,0,0,0
21,142,1,1.4,2,0,1,0,0,1,0
23,199,2,6.67,1,0,0,0,0,1,0
4,29,4,1.5,2,121,0,0,0,1,1
26,70,3,1.4,3,273,0,0,0,1,1
24,25,2,0.7,3,0,0,0,0,1,0
27,84,2,1.1,1,0,0,0,0,1,0
36,81,3,4.4,1,0,0,0,0,0,1
37,15,2,0.4,1,0,0,0,0,0,0
0,54,3,0.3,3,0,0,0,0,1,0
35,108,4,3.8,2,304,1,0,0,1,0
16,83,4,2.67,1,0,0,0,0,1,1
16,62,1,0.7,3,170,0,0,1,1,1
4,134,2,3.3,1,204,0,0,0,0,0
16,75,3,2.33,1,79,0,0,0,0,0
7,109,2,2.0,2,341,0,0,0,0,1
10,152,2,3.0,1,0,0,0,0,1,0
36,83,4,2.4,3,0,0,1,0,0,0
26,52,4,1.8,3,0,0,0,0,1,0
6,31,2,2.0,3,0,0,0,0,1,1
3,135,3,2.7,3,449,1,0,0,0,1
37,98,1,0.9,1,151,0,0,0,1,0
41,14,4,0.6,2,0,0,0,0,0,0
27,64,4,2.6,1,0,0,0,0,1,1
25,109,2,6.8,1,0,0,0,0,0,0
40,118,1,1.3,1,333,0,0,1,1,1
5,80,4,2.2,2,0,0,1,0,1,0
34,51,3,1.4,3,0,0,0,0,0,0
6,115,4,3.8,2,0,1,0,0,1,0
28,83,1,2.4,1,0,0,0,0,1,0
28,90,1,0.3,1,0,0,0,0,1,0
12,28,4,1.7,1,0,0,1,1,1,0
7,82,2,2.5,1,221,0,0,0,1,1
27,24,3,0.4,1,0,0,0,0,1,1
22,71,2,1.7,1,0,0,0,0,1,1
17,80,1,0.3,1,0,0,0,0,0,0
36,109,4,1.7,3,0,0,0,0,1,0
28,140,1,2.9,1,0,0,0,0,1,0
27,39,4,0.2,2,0,0,1,0,1,0
25,39,1,1.2,2,98,0,0,0,1,0
2,50,3,2.4,2,0,0,1,0,0,0
35,31,2,0.3,1,0,0,0,0,1,0
25,35,3,1.0,3,144,0,0,0,1,1
11,44,4,0.2,1,0,0,0,0,0,1
38,35,1,0.5,3,0,0,0,0,1,0
8,20,2,0.3,1,106,0,0,0,1,1
7,10,4,0.7,2,0,0,0,0,1,0
18,83,4,2.0,3,0,0,0,0,1,0
22,203,2,8.8,1,0,0,0,0,1,0
5,84,3,0.8,1,0,0,0,0,0,0
8,41,4,0.8,1,0,0,0,0,0,0
11,164,2,7.8,1,0,0,0,0,1,1
10,152,2,6.5,1,0,0,0,0,0,0
2,62,4,1.6,1,0,0,1,0,0,0
24,12,4,1.0,1,89,0,0,0,0,0
23,28,4,0.6,1,0,0,0,0,1,0
13,52,1,2.0,1,0,0,0,0,0,1
37,19,3,1.3,2,97,0,0,0,1,0
9,35,3,1.3,1,0,0,0,0,0,0
19,28,4,0.3,1,96,0,0,0,1,0
30,70,3,2.0,2,0,0,0,0,1,1
40,140,1,0.9,1,0,0,0,0,0,0
0,102,4,2.3,3,0,0,0,0,0,0
27,50,4,2.0,3,0,0,0,0,1,0
7,61,3,2.3,1,205,0,0,0,1,1
9,188,2,3.7,2,259,1,0,0,1,0
33,178,4,9.0,3,0,1,0,0,0,0
25,44,4,0.9,2,194,0,0,0,1,0
2,12,4,1.0,1,0,0,1,0,0,1
6,69,4,3.4,1,188,0,0,0,0,1
19,132,1,5.0,1,0,0,0,0,0,0
14,128,2,3.9,1,196,0,0,0,1,0
6,44,4,0.8,1,122,0,0,0,1,0
39,44,1,0.5,3,0,0,0,0,1,1
8,34,2,2.0,3,0,0,1,0,1,0
12,132,2,3.9,1,0,0,0,0,0,0
38,158,2,2.1,1,0,0,0,0,0,1
9,83,1,0.1,1,0,0,0,0,1,0
22,28,1,1.4,3,75,0,0,0,1,0
9,131,3,2.2,3,0,1,1,0,0,0
19,31,3,0.5,2,0,0,0,0,1,1
19,40,4,0.0,2,0,0,0,0,1,0
11,71,2,1.8,1,127,0,1,0,0,0
5,42,2,2.0,3,0,0,0,0,1,0
31,35,3,0.1,2,114,0,0,0,0,0
4,81,2,0.2,1,0,0,0,0,1,0
35,91,2,2.0,1,0,0,0,0,1,0
7,129,4,5.2,2,0,1,0,0,0,1
27,75,1,2.7,1,0,0,0,0,0,0
1,54,4,0.6,2,230,0,0,0,0,0
5,43,1,1.5,1,0,0,0,0,0,0
18,94,4,1.1,2,0,0,0,0,0,0
32,84,4,1.3,3,0,0,0,0,0,1
18,34,1,2.0,2,0,0,1,0,0,0
23,15,4,0.8,1,0,0,0,0,1,0
21,99,2,3.8,3,194,0,0,0,1,0
7,15,1,0.4,2,82,0,1,1,1,1
21,83,4,2.0,3,0,0,0,0,1,0
6,83,4,1.8,3,0,0,0,0,1,0
18,143,1,1.7,1,0,0,1,0,1,0
30,81,4,2.6,3,0,0,0,0,1,0
39,39,1,1.9,2,0,0,0,0,0,0
18,158,2,0.4,2,277,1,0,0,0,1
24,62,1,1.4,3,0,0,0,0,0,0
6,64,2,0.1,1,0,0,0,0,1,1
40,29,1,1.5,2,0,0,0,0,0,0
34,64,3,2.5,1,0,0,0,0,1,0
10,21,4,0.7,2,0,0,0,0,1,0
32,142,2,2.8,3,0,1,0,0,0,1
30,64,3,2.5,1,0,0,0,0,0,0
25,40,4,1.8,1,0,0,1,0,0,1
19,61,3,2.7,2,0,0,0,0,0,0
16,44,1,0.3,3,0,0,0,0,0,0
16,78,3,2.67,2,161,0,0,0,1,1
0,25,2,0.9,3,0,0,0,0,0,0
16,125,2,1.9,1,0,0,0,0,0,1
29,63,2,1.0,3,0,0,0,0,1,0
30,54,1,1.6,3,185,0,0,0,1,0
12,92,2,0.0,1,184,0,0,0,0,0
2,119,2,0.6,1,381,0,0,0,1,1
11,40,1,2.4,2,0,0,0,0,1,0
4,41,1,1.0,1,0,0,0,0,0,0
11,81,2,0.0,1,0,0,0,0,1,1
4,101,3,2.5,1,270,0,0,0,0,0
24,25,4,0.5,2,0,0,0,0,0,0
20,55,1,1.5,2,0,0,1,0,0,0
7,43,1,2.1,3,166,0,0,0,0,1
16,98,2,1.8,2,98,0,0,0,1,0
1,112,4,2.3,3,402,0,0,0,1,1
2,69,4,4.0,3,102,0,0,0,1,0
43,79,4,1.7,2,215,0,0,1,1,1
2,118,2,7.2,1,0,0,1,0,1,0
18,81,3,2.67,2,251,0,0,0,1,1
0,19,1,0.1,2,121,0,0,0,1,0
17,139,2,2.9,3,0,1,0,0,1,0
40,63,3,0.5,2,0,0,0,0,1,0
33,102,2,1.4,1,0,0,0,0,1,0
5,40,4,1.7,2,0,0,0,0,1,0
6,44,1,0.3,1,81,0,0,0,1,1
12,59,3,2.0,1,216,0,0,0,0,0
24,224,2,6.67,1,0,0,0,1,1,1
31,64,2,2.3,3,0,0,0,0,0,0
20,129,2,3.3,1,0,0,0,0,1,0
34,43,1,1.4,1,0,0,0,0,1,1
27,12,3,0.4,1,0,0,1,1,1,1
10,53,3,2.6,2,0,0,0,0,1,0
21,39,2,2.1,3,0,0,0,0,0,1
23,65,1,0.0,1,0,0,0,0,0,0
5,18,1,0.4,3,94,0,0,0,1,1
28,55,1,1.6,3,0,0,0,0,0,0
35,60,1,2.5,3,0,0,0,0,1,0
14,42,2,0.3,1,187,0,0,0,1,0
0,44,3,0.1,2,0,0,0,0,0,0
7,111,2,1.3,1,0,0,0,0,1,0
8,62,1,1.0,1,0,0,0,0,1,0
26,44,2,0.8,3,148,0,0,0,0,1
14,69,1,1.5,3,0,0,0,0,0,0
20,62,3,0.8,3,172,0,0,0,1,0
3,35,1,1.8,2,0,0,0,0,0,0
13,91,1,2.8,1,0,0,0,0,1,1
26,12,1,0.2,1,96,0,0,0,0,0
15,89,3,0.1,1,292,0,0,0,1,0
34,65,4,1.7,2,0,0,1,0,1,0
34,179,2,4.5,3,400,1,0,0,0,0
8,82,2,1.5,3,0,0,1,1,1,1
6,48,1,1.2,1,0,0,0,0,1,0
4,20,4,1.5,2,0,0,0,0,1,0
15,91,1,2.8,3,330,0,1,0,1,0
37,122,2,6.0,1,0,0,0,0,1,0
18,22,1,1.4,3,0,0,0,0,1,0
23,43,2,1.3,1,0,0,0,0,1,0
34,38,4,1.7,1,0,0,0,0,0,1
33,61,3,2.67,1,0,0,0,0,1,0
13,33,4,0.4,2,0,0,0,0,0,0
27,145,1,2.9,1,345,0,0,0,0,0
27,170,1,1.0,1,0,0,0,0,1,0
2,55,3,0.7,2,0,0,0,0,1,0
14,40,1,2.5,3,0,0,0,0,1,0
11,68,2,0.0,1,126,0,0,0,0,1
33,53,3,2.5,1,0,0,0,0,1,0
18,63,3,0.8,3,0,0,1,0,0,0
15,123,2,2.2,1,92,0,0,0,0,1
24,13,2,0.0,1,0,0,0,0,1,0
23,12,4,0.2,1,102,0,0,0,0,1
17,53,2,2.5,1,102,0,0,0,1,0
33,79,1,2.7,2,294,0,0,0,1,1
17,89,1,0.1,2,170,0,0,0,1,0
36,188,1,9.3,2,0,1,0,0,0,0
26,62,3,1.4,3,0,0,0,0,1,0
3,123,3,5.6,3,428,1,0,0,1,0
2,40,3,2.4,2,0,0,0,0,1,0
8,119,4,5.0,3,0,1,0,0,1,0
12,123,4,3.1,2,253,1,0,1,1,1
5,23,1,0.4,2,0,0,0,0,1,1
14,62,1,1.5,3,255,0,0,0,1,0
14,69,3,2.1,1,106,0,0,0,1,0
36,124,2,3.9,1,0,0,1,0,0,1
26,52,4,0.1,3,0,0,0,0,0,0
7,134,2,3.1,1,0,0,0,0,0,0
36,58,1,0.8,2,0,0,0,0,0,0
37,45,3,0.5,2,200,0,0,0,1,1
15,75,4,1.1,2,0,0,0,0,1,0
34,23,4,0.4,2,78,0,0,0,0,0
19,123,3,1.3,1,0,1,0,0,1,0
37,48,3,2.2,1,0,0,0,0,0,0
22,145,1,0.3,1,140,0,0,0,1,0
5,31,1,1.0,3,0,0,0,0,0,0
32,38,3,2.2,3,0,0,0,0,1,0
18,78,4,1.9,3,0,0,0,0,0,0
15,94,2,1.9,1,0,0,0,0,1,0
7,84,1,2.9,3,0,0,0,0,1,0
15,22,1,0.6,3,0,0,0,0,1,0
3,78,4,0.2,1,0,0,0,0,1,1
11,75,3,2.33,2,0,0,0,0,1,0
40,71,3,2.2,1,0,0,0,0,0,1
11,24,1,0.5,3,0,0,0,0,1,1
5,112,2,4.33,1,0,0,0,0,1,1
35,53,1,2.8,2,167,0,0,0,1,0
21,41,1,0.5,3,0,0,0,0,0,0
23,25,1,0.5,2,0,0,0,0,1,0
33,42,4,2.5,2,194,0,0,0,1,0
27,51,3,1.0,2,113,0,1,1,1,1
18,19,2,0.3,2,0,0,0,0,1,0
14,90,2,0.0,1,258,0,1,1,1,1
22,89,4,1.4,2,0,0,0,0,1,0
39,22,3,0.5,1,0,0,1,1,1,1
0,119,1,1.5,1,0,0,0,0,1,0
13,93,4,3.6,3,0,1,0,0,1,0
8,18,4,0.3,1,0,0,0,0,0,0
40,32,1,1.1,3,120,0,0,0,1,0
14,182,3,2.6,3,0,1,0,1,1,1
36,19,2,0.2,3,0,0,0,0,1,1
35,85,1,3.4,3,0,1,0,1,0,1
25,90,4,1.4,2,0,0,1,0,1,0
32,59,2,3.7,1,134,0,0,0,1,0
38,84,1,2.0,1,0,0,0,0,0,0
22,95,2,3.9,2,0,1,0,0,0,0
6,13,3,0.9,3,0,0,0,0,1,0
18,88,4,0.8,1,0,0,0,0,1,1
28,34,2,0.6,3,0,0,0,0,1,1
24,11,4,0.6,3,0,0,0,0,0,1
38,80,4,1.7,2,0,0,0,0,0,0
10,41,1,1.33,1,0,0,0,0,0,1
21,90,2,0.8,3,0,0,0,0,0,0
37,93,3,3.0,3,0,1,0,1,1,1
35,81,4,1.9,2,0,0,0,0,0,0
34,60,2,2.8,1,0,0,0,0,1,0
21,39,3,0.6,2,0,0,0,0,1,1
39,22,3,0.7,2,0,0,0,0,0,0
32,32,2,0.8,1,79,0,1,0,1,0
32,28,1,1.2,3,0,0,0,0,1,0
7,35,2,1.0,2,0,0,0,0,0,1
31,154,3,7.5,3,351,1,0,1,1,1
18,189,2,7.6,1,0,0,0,0,1,0
19,40,4,1.9,3,84,0,0,0,0,0
21,88,2,1.7,2,0,0,0,0,1,0
6,124,2,0.6,1,0,0,0,0,1,0
38,23,2,0.3,3,0,0,0,0,0,0
32,23,4,0.7,1,0,0,0,0,1,1
2,139,2,2.0,1,0,0,0,0,0,1
28,173,4,2.7,1,427,1,0,0,1,0
0,42,4,1.3,3,153,0,0,0,1,0
35,161,1,2.9,1,160,0,0,0,0,1
36,28,3,0.7,2,0,0,0,0,1,0
32,191,4,5.2,3,194,1,0,0,0,1
14,42,2,0.3,1,106,0,0,0,0,1
5,81,4,4.0,3,0,0,0,0,1,0
25,175,3,0.7,1,312,1,0,0,0,0
15,82,3,0.1,1,0,0,0,0,1,0
27,53,1,1.8,3,0,0,0,0,0,1
1,142,3,5.5,1,0,1,0,0,0,0
21,42,4,1.9,3,0,0,0,0,1,0
20,64,4,2.9,1,189,0,0,0,0,0
5,90,2,1.3,1,0,0,1,0,1,0
32,44,1,0.8,2,0,0,0,0,0,0
18,29,1,0.3,3,0,0,0,0,1,0
35,93,2,1.6,1,0,0,0,0,0,1
24,69,3,1.4,3,132,0,0,0,1,0
11,82,2,1.7,2,0,0,0,0,1,1
9,180,2,6.5,3,0,1,0,1,1,0
21,13,2,0.7,3,0,0,0,0,1,0
28,72,1,0.0,1,178,0,0,0,0,0
30,54,3,1.7,1,0,0,0,0,1,0
9,104,1,4.6,1,0,0,0,0,1,1
32,44,2,1.9,2,157,0,0,0,0,0
19,40,1,0.2,1,0,0,1,1,1,1
3,190,2,4.5,1,246,0,0,0,1,1
23,64,4,2.6,1,0,0,0,0,1,1
11,9,2,0.3,2,99,0,1,0,0,0
31,38,4,0.7,2,0,0,0,0,1,0
0,72,3,2.6,3,0,0,0,0,1,0
17,82,1,5.2,1,79,0,0,0,1,0
2,48,2,1.6,3,119,0,1,0,1,0
28,82,4,2.6,3,294,0,0,0,0,0
26,14,2,1.0,2,83,0,0,0,0,0
29,162,1,2.9,1,0,0,0,0,1,1
19,54,2,1.7,1,0,0,0,0,1,0
11,90,2,0.0,1,0,0,0,0,0,0
34,64,4,1.7,1,0,0,0,0,0,0
18,65,3,2.1,3,0,0,0,0,1,1
25,113,2,6.3,1,0,0,0,0,0,0
32,38,2,2.1,3,0,0,0,0,0,0
15,65,1,1.5,3,0,0,0,0,0,0
27,39,4,1.5,3,0,0,0,0,1,0
6,174,2,6.7,1,0,0,0,0,1,1
3,59,2,1.75,3,0,0,0,0,1,0
14,43,2,1.7,1,0,0,0,0,1,0
21,24,2,0.1,3,0,0,0,0,0,1
39,50,1,0.0,2,166,0,0,0,0,0
